t_DVL,WX,WY,WZ,BX,BY,BZ,t_imu,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,t_filter,PN,PE,Sample period (seconds),Time Since Start of Day (seconds),No of GPS Satellites Available,Latitude (degrees),Longitude (degrees),Velocity (km/hr),Indicated Vehicle Speed (km/hr),Wheel Speed Front Left (rad/sec),Wheel Speed Front Right (rad/sec),Wheel Speed Rear Left (rad/sec),Wheel Speed Rear Right (rad/sec),Steering Angle (degrees),Yaw Rate (deg/sec),Indicated Longitudinal Acceleration (g),Indicated Lateral Acceleration (g),Heading (degrees)
2017/08/23/12:24:51.058386,-0.156,0.18,0.07,-0.145,0.248,0.005,2017/08/23/12:24:51.055327,-0.01569064,-9.68112488,-0.38442068,-0.023038346,-0.004537856,-0.030368729,0.1242,0.3061,0.3188,2017/08/23/12:24:51.066484,68.47669922,38.18448091,0.219266,184.24546037019013,10,0.0006151338413582465,0.00034301545912684153,0.8574955160232618,0.8574955160232618,0.23819319889535048,0.23819319889535048,0.23819319889535048,0.23819319889535048,0.0,-1.740000000876549,-0.0015994536187563708,-0.03918661365953109,6.49776435695787
2017/08/23/12:24:51.270748,-0.102,0.105,0.018,-0.175,0.252,-0.014,2017/08/23/12:24:51.266817,0.01569064,-9.75173276,-0.40795664,-0.024783675,-0.001745329,-0.020943951,0.1209,0.3042,0.3205,2017/08/23/12:24:51.254510,68.53332936,38.190567,0.21149,184.45695037019013,10,0.0006156425562342796,0.00034307013115343155,0.5269913092262528,0.5269913092262528,0.14638647478507022,0.14638647478507022,0.14638647478507022,0.14638647478507022,0.0,-1.1999999986288,0.0015994536187563708,-0.04158579408766564,6.134082962256515
2017/08/23/12:24:51.469235,-0.234,0.181,0.05,-0.194,0.247,-0.025,2017/08/23/12:24:51.469769,0.04707192,-9.7674234,-0.47856452,-0.021991149,-0.001396263,-0.004537856,0.1215,0.3031,0.3216,2017/08/23/12:24:51.458442,68.59243453,38.19240855,0.202952,184.65990237019014,10,0.000616173504581387,0.0003430866740028746,1.064997802814635,1.064997802814635,0.29583272300406527,0.29583272300406527,0.29583272300406527,0.29583272300406527,0.0,-0.2599999968381177,0.0047983608562691136,-0.04878333537206932,1.7845971797457825
2017/08/23/12:24:51.668481,-0.166,0.256,0.029,-0.224,0.26,-0.026,2017/08/23/12:24:51.664960,0.0,-9.78311404,-0.54132708,-0.022340214,-0.002443461,0.006283185,0.1223,0.3019,0.323,2017/08/23/12:24:51.654465,68.65263525,38.19093738,0.195191,184.85509337019013,10,0.000616714294376572,0.0003430734583183615,1.0983953386645449,1.0983953386645449,0.3051098162957069,0.3051098162957069,0.3051098162957069,0.3051098162957069,0.0,0.35999998239990616,0.0,-0.055181149847094796,358.6000988333057
2017/08/23/12:24:51.867287,-0.288,0.256,0.063,-0.251,0.252,-0.031,2017/08/23/12:24:51.868013,0.03138128,-9.81449532,-0.57270836,-0.017802358,-0.000698132,0.011519173,0.1214,0.2994,0.3248,2017/08/23/12:24:51.850565,68.71840111,38.18634766,0.203053,185.05814637019014,10,0.000617305076446281,0.0003430322283507007,1.3871916954768726,1.3871916954768726,0.3853310265213535,0.3853310265213535,0.3853310265213535,0.3853310265213535,0.0,0.6599999963810511,0.0031989072375127416,-0.05838005708460754,356.00786949024075
2017/08/23/12:24:52.066507,-0.184,0.201,0.047,-0.254,0.257,-0.026,2017/08/23/12:24:52.062890,-0.0392266,-9.83803128,-0.6276256,-0.015358897,-0.001745329,0.012217305,0.1231,0.2986,0.3255,2017/08/23/12:24:52.086504,68.79944473,38.17657818,0.194877,185.25302337019014,10,0.0006180331003413583,0.00034294446802012214,0.9810049541159311,0.9810049541159311,0.2725013761433142,0.2725013761433142,0.2725013761433142,0.2725013761433142,0.0,0.7000000135240781,-0.003998634046890928,-0.06397814475025485,353.12639211226923
2017/08/23/12:24:52.303196,-0.305,0.241,0.047,-0.288,0.251,-0.017,2017/08/23/12:24:52.306762,-0.0392266,-9.79095936,-0.6668522,-0.013962634,-0.002094395,0.012915436,0.1261,0.2997,0.3262,2017/08/23/12:24:52.318593,68.88312702,38.16646871,0.243872,185.49689537019015,10,0.0006187848277039166,0.00034285365352137976,1.3994047877579954,1.3994047877579954,0.3887235521549987,0.3887235521549987,0.3887235521549987,0.3887235521549987,0.0,0.739999973371326,-0.003998634046890928,-0.06797677879714577,353.11160671099475
2017/08/23/12:24:52.507521,-0.34,0.235,0.034,-0.304,0.253,0.001,2017/08/23/12:24:52.509860,0.03138128,-9.71250616,-0.71392412,-0.01012291,-0.001745329,0.007679449,0.1288,0.3001,0.3243,2017/08/23/12:24:52.522536,68.95571715,38.15006517,0.203098,185.69999337019016,10,0.0006194369129536472,0.00034270629868846564,1.4879153201711446,1.4879153201711446,0.4133098111586513,0.4133098111586513,0.4133098111586513,0.4133098111586513,0.0,0.4400000166859605,0.0031989072375127416,-0.07277513965341488,347.26646703355664
2017/08/23/12:24:52.708047,-0.363,0.188,0.045,-0.31,0.247,0.0,2017/08/23/12:24:52.705018,0.03138128,-9.83018596,-0.80022264,-0.006981317,-0.003141593,0.002094395,0.1288,0.2988,0.323,2017/08/23/12:24:52.718684,69.03077312,38.13127827,0.195158,185.89515137019015,10,0.0006201111491196551,0.0003425375338663313,1.4716604499679946,1.4716604499679946,0.40879456943555403,0.40879456943555403,0.40879456943555403,0.40879456943555403,0.0,0.11999999413330206,0.0031989072375127416,-0.08157213455657492,345.94729936993383
2017/08/23/12:24:52.905710,-0.329,0.239,-0.017,-0.309,0.231,0.0,2017/08/23/12:24:52.908040,-0.0392266,-9.75957808,-0.80806796,-0.002443461,-0.002094395,0.011868239,0.1299,0.2999,0.3228,2017/08/23/12:24:52.914499,69.1047702,38.11061603,0.203022,186.09817337019015,10,0.0006207758731584622,0.0003423519226554079,1.4639301622686787,1.4639301622686787,0.4066472672968552,0.4066472672968552,0.4066472672968552,0.4066472672968552,0.0,0.6800000049525646,-0.003998634046890928,-0.0823718613659531,344.3986467003998
2017/08/23/12:24:53.104524,-0.285,0.157,-0.01,-0.297,0.235,0.017,2017/08/23/12:24:53.103188,-0.0784532,-9.7674234,-0.80022264,-0.000698132,-0.003490659,0.020245819,0.134,0.3014,0.3247,2017/08/23/12:24:53.110439,69.17555575,38.0885425,0.195148,186.29332137019014,10,0.000621411747664391,0.00034215363366870284,1.1713782651219034,1.1713782651219034,0.3253828514227509,0.3253828514227509,0.3253828514227509,0.3253828514227509,0.0,1.1599999814857729,-0.007997268093781856,-0.08157213455657492,342.6806067361083
2017/08/23/12:24:53.327529,-0.253,0.158,0.071,-0.284,0.238,0.029,2017/08/23/12:24:53.330648,-0.08629852,-9.74388744,-0.83160392,0.001745329,-0.004886922,0.030019663,0.1335,0.2995,0.3219,2017/08/23/12:24:53.346635,69.2633051,38.06696083,0.22746,186.52078137019015,10,0.0006222000098814229,0.00034195976311534313,1.0738203201653431,1.0738203201653431,0.29828342226815086,0.29828342226815086,0.29828342226815086,0.29828342226815086,0.0,1.7199999923050353,-0.00879699490316004,-0.08477104179408766,346.1825358383736
2017/08/23/12:24:53.539742,-0.215,0.214,0.075,-0.265,0.234,0.038,2017/08/23/12:24:53.541841,-0.10198916,-9.77526872,-0.83944924,0.006632251,-0.006283185,0.020943951,0.1378,0.2997,0.3218,2017/08/23/12:24:53.546543,69.33310343,38.04998938,0.211193,186.73197437019016,10,0.00062282701607977,0.0003418073066834351,1.0920586797420733,1.0920586797420733,0.303349633261687,0.303349633261687,0.303349633261687,0.303349633261687,0.0,1.1999999986288,-0.01039644852191641,-0.08557076860346585,346.3337477839759
2017/08/23/12:24:53.738033,-0.103,0.078,0.035,-0.241,0.217,0.044,2017/08/23/12:24:53.736902,-0.1176798,-9.79880468,-0.83160392,0.008028515,-0.006283185,0.002094395,0.1358,0.2991,0.3221,2017/08/23/12:24:53.742443,69.40007893,38.03560891,0.195061,186.92703537019017,10,0.0006234286644807762,0.0003416781253144089,0.46512501545283497,0.46512501545283497,0.12920139318134305,0.12920139318134305,0.12920139318134305,0.12920139318134305,0.0,0.11999999413330206,-0.011995902140672782,-0.08477104179408766,347.88187125562024
2017/08/23/12:24:53.937584,-0.16,0.045,0.091,-0.209,0.214,0.05,2017/08/23/12:24:53.940339,-0.10198916,-9.81449532,-0.80022264,0.006981317,-0.006632251,-0.011170107,0.1329,0.2982,0.3246,2017/08/23/12:24:53.938441,69.46118675,38.022907,0.203437,187.13047237019018,10,0.0006239776028566295,0.0003415640226374416,0.5983477249894078,0.5983477249894078,0.16620770138594662,0.16620770138594662,0.16620770138594662,0.16620770138594662,0.0,-0.6399999878095375,-0.01039644852191641,-0.08157213455657492,348.2576707708007
2017/08/23/12:24:54.136895,-0.027,0.146,0.032,-0.187,0.211,0.06,2017/08/23/12:24:54.135213,-0.00784532,-9.72035148,-0.81591328,0.007679449,-0.006283185,-0.028274334,0.1363,0.3011,0.3193,2017/08/23/12:24:54.134460,69.51876587,38.01425061,0.194874,187.32534637019018,10,0.000624494842526051,0.0003414862613187208,0.5345121139880742,0.5345121139880742,0.1484755872189095,0.1484755872189095,0.1484755872189095,0.1484755872189095,0.0,-1.620000006743247,-0.0007997268093781854,-0.08317158817533128,351.4502368667995
2017/08/23/12:24:54.337127,-0.113,0.136,0.018,-0.164,0.213,0.059,2017/08/23/12:24:54.338389,0.00784532,-9.73604212,-0.7453054,0.007679449,-0.006981317,-0.030717795,0.1322,0.3008,0.3213,2017/08/23/12:24:54.338469,69.57339442,38.00868808,0.203176,187.5285223701902,10,0.0006249855768954366,0.0003414362924901186,0.6365488198088187,0.6365488198088187,0.17681911661356076,0.17681911661356076,0.17681911661356076,0.17681911661356076,0.0,-1.7600000094480626,0.0007997268093781854,-0.07597404689092763,354.1859191212744
2017/08/23/12:24:54.571090,-0.059,0.15,0.019,-0.134,0.21,0.06,2017/08/23/12:24:54.574058,0.0784532,-9.71250616,-0.72961476,0.006981317,-0.005585054,-0.00418879,0.13,0.3011,0.3212,2017/08/23/12:24:54.570545,69.64097934,38.00466527,0.235669,187.7641913701902,10,0.0006255926997844053,0.0003414001551383399,0.5802704197182552,0.5802704197182552,0.16118622769951532,0.16118622769951532,0.16118622769951532,0.16118622769951532,0.0,-0.23999998826660413,0.007997268093781856,-0.07437459327217125,356.5936423307647
2017/08/23/12:24:54.763808,-0.118,0.121,0.038,-0.122,0.207,0.048,2017/08/23/12:24:54.761306,0.06276256,-9.7281968,-0.67469752,0.00418879,-0.004537856,0.016057029,0.128,0.3002,0.3233,2017/08/23/12:24:54.774539,69.68871911,38.0081837,0.187248,187.9514393701902,10,0.0006260215514732303,0.0003414317615882141,0.6084426020587316,0.6084426020587316,0.16901183390520322,0.16901183390520322,0.16901183390520322,0.16901183390520322,0.0,0.9199999932191688,0.006397814475025483,-0.06877650560652396,4.2150889913113705
2017/08/23/12:24:54.968771,-0.123,0.09,0.02,-0.102,0.204,0.045,2017/08/23/12:24:54.972260,-0.03138128,-9.74388744,-0.64331624,0.001047198,-0.006283185,0.029670597,0.129,0.2995,0.3242,2017/08/23/12:24:54.974437,69.7353047,38.0261068,0.210954,188.1623933701902,10,0.0006264400350341358,0.00034159276679841897,0.5486782663820392,0.5486782663820392,0.15241062955056645,0.15241062955056645,0.15241062955056645,0.15241062955056645,0.0,1.6999999837335218,-0.0031989072375127416,-0.06557759836901121,21.04347359974361
2017/08/23/12:24:55.167174,-0.047,0.067,0.014,-0.1,0.208,0.045,2017/08/23/12:24:55.167273,-0.13337044,-9.75173276,-0.6276256,-0.002094395,-0.003141593,0.026529005,0.1317,0.299,0.3239,2017/08/23/12:24:55.178601,69.78225618,38.03429831,0.195013,188.35740637019018,10,0.0006268618054257996,0.00034166635204814944,0.2946287155047858,0.2946287155047858,0.0818413098624405,0.0818413098624405,0.0818413098624405,0.0818413098624405,0.0,1.5200000211814586,-0.013595355759429153,-0.06397814475025485,9.896642587666925
2017/08/23/12:24:55.366957,-0.1,0.165,0.037,-0.094,0.209,0.041,2017/08/23/12:24:55.370659,-0.196133,-9.75173276,-0.60408964,-0.004886922,-0.004537856,0.016057029,0.1335,0.2988,0.3246,2017/08/23/12:24:55.350457,69.82303489,38.03175619,0.203386,188.56079237019017,10,0.0006272281251347467,0.0003416435159001078,0.6945761297366907,0.6945761297366907,0.1929378138157474,0.1929378138157474,0.1929378138157474,0.1929378138157474,0.0,0.9199999932191688,-0.019993170234454637,-0.06157896432212028,356.4328320541981
2017/08/23/12:24:55.587780,0.029,0.163,0.04,-0.108,0.223,0.038,2017/08/23/12:24:55.589798,-0.21966896,-9.70466084,-0.59624432,-0.00837758,-0.002443461,0.000349066,0.1368,0.2997,0.325,2017/08/23/12:24:55.594510,69.87882489,38.04162899,0.219139,188.77993137019018,10,0.0006277292929392742,0.00034173220436579233,0.5960147649177829,0.5960147649177829,0.16555965692160637,0.16555965692160637,0.16555965692160637,0.16555965692160637,0.0,0.020000008571513593,-0.022392350662589194,-0.0607792375127421,10.035372622139564
2017/08/23/12:24:55.799429,-0.013,0.119,0.044,-0.103,0.228,0.022,2017/08/23/12:24:55.801427,-0.21182364,-9.71250616,-0.60408964,-0.010821041,-0.002443461,-0.033510322,0.1351,0.2996,0.3251,2017/08/23/12:24:55.790449,69.92753857,38.05118201,0.211629,188.99156037019017,10,0.0006281668933704635,0.0003418180202120014,0.43094872084738806,0.43094872084738806,0.11970797801316335,0.11970797801316335,0.11970797801316335,0.11970797801316335,0.0,-1.920000020724392,-0.02159262385321101,-0.06157896432212028,11.09521585262839
2017/08/23/12:24:55.998695,-0.036,0.185,0.046,-0.109,0.232,0.01,2017/08/23/12:24:55.996403,-0.08629852,-9.6889702,-0.57270836,-0.011519173,0.000349066,-0.072256631,0.1299,0.2978,0.326,2017/08/23/12:24:55.994493,69.97511776,38.06129319,0.194976,189.18653637019017,10,0.0006285943025512037,0.0003419088500718649,0.6784925644397292,0.6784925644397292,0.18847015678881365,0.18847015678881365,0.18847015678881365,0.18847015678881365,0.0,-4.139999998134149,-0.00879699490316004,-0.05838005708460754,11.997593068966127
2017/08/23/12:24:56.197291,-0.148,0.148,0.039,-0.123,0.247,0.001,2017/08/23/12:24:56.199722,0.02353596,-9.69681552,-0.588399,-0.013613568,0.003490659,-0.077841685,0.1267,0.2986,0.3267,2017/08/23/12:24:56.199258,70.03869467,38.07738455,0.203319,189.38985537019016,10,0.0006291654210384477,0.00034205340055695294,0.753492986032385,0.753492986032385,0.20930360723121805,0.20930360723121805,0.20930360723121805,0.20930360723121805,0.0,-4.460000020686807,0.0023991804281345568,-0.05997951070336391,14.20332734379223
2017/08/23/12:24:56.396291,-0.154,0.058,0.039,-0.142,0.248,-0.01,2017/08/23/12:24:56.394380,0.14121576,-9.69681552,-0.65116156,-0.015358897,-0.000698132,-0.052708943,0.123,0.2989,0.3257,2017/08/23/12:24:56.398428,70.08805142,38.07861766,0.194658,189.58451337019017,10,0.0006296087982393101,0.00034206447772188283,0.5924160700048574,0.5924160700048574,0.1645600194457937,0.1645600194457937,0.1645600194457937,0.1645600194457937,0.0,-3.019999976495624,0.014395082568807338,-0.0663773251783894,1.4311579328123012
2017/08/23/12:24:56.594853,-0.027,0.072,0.045,-0.161,0.253,-0.01,2017/08/23/12:24:56.597625,0.30596748,-9.6889702,-0.65116156,-0.016406095,-0.001047198,0.006981317,0.1177,0.2965,0.3277,2017/08/23/12:24:56.602563,70.14289816,38.0842801,0.203245,189.78775837019018,10,0.0006301014926338484,0.00034211534405318003,0.276825721348288,0.276825721348288,0.07689603370785777,0.07689603370785777,0.07689603370785777,0.07689603370785777,0.0,0.39999999954293336,0.031189345565749236,-0.0663773251783894,5.894398553954193
2017/08/23/12:24:56.831362,-0.241,0.191,0.045,-0.191,0.26,-0.012,2017/08/23/12:24:56.833280,0.09414384,-9.75173276,-0.69823348,-0.012217305,0.002443461,0.078539816,0.1222,0.2961,0.3286,2017/08/23/12:24:56.818446,70.20154085,38.08897749,0.235655,190.02341337019018,10,0.0006306282864714338,0.00034215754123248293,1.107033658024904,1.107033658024904,0.3075093494513622,0.3075093494513622,0.3075093494513622,0.3075093494513622,0.0,4.499999980534055,0.009596721712538227,-0.0711756860346585,4.579721660303101
2017/08/23/12:24:57.024910,-0.214,0.099,0.073,-0.216,0.257,-0.018,2017/08/23/12:24:57.028435,-0.05491724,-9.75957808,-0.72176944,-0.009424778,-0.000698132,0.08412487,0.1265,0.2941,0.3304,2017/08/23/12:24:57.018575,70.2647046,38.09060719,0.195155,190.21856837019018,10,0.0006311956934962271,0.00034217218100970176,0.8488445794136874,0.8488445794136874,0.2357901609482465,0.2357901609482465,0.2357901609482465,0.2357901609482465,0.0,4.820000003086714,-0.005598087665647298,-0.07357486646279306,1.4779714662500822
2017/08/23/12:24:57.223968,-0.219,0.179,0.043,-0.227,0.267,-0.02,2017/08/23/12:24:57.223650,-0.16475172,-9.77526872,-0.72961476,-0.005235988,-0.001047198,0.052010812,0.1306,0.2931,0.3308,2017/08/23/12:24:57.214615,70.32960388,38.08815673,0.195215,190.41378337019017,10,0.0006317786909809558,0.00034215016825368306,1.0182464927511412,1.0182464927511412,0.2828462479864281,0.2828462479864281,0.2828462479864281,0.2828462479864281,0.0,2.980000016648376,-0.016794262996941894,-0.07437459327217125,357.8376593456108
2017/08/23/12:24:57.428197,-0.327,0.204,0.06,-0.246,0.28,-0.017,2017/08/23/12:24:57.426419,-0.32165812,-9.71250616,-0.76099604,-0.001396263,-0.001745329,0.002443461,0.1333,0.2938,0.329,2017/08/23/12:24:57.410482,70.39658267,38.08468025,0.202769,190.61655237019016,10,0.0006323803689363995,0.00034211893864534676,1.3874952972893277,1.3874952972893277,0.3854153603581466,0.3854153603581466,0.3854153603581466,0.3854153603581466,0.0,0.14000000270481566,-0.032788799184505606,-0.07757350050968399,357.02877512941996
2017/08/23/12:24:57.627065,-0.194,0.259,0.009,-0.268,0.275,-0.031,2017/08/23/12:24:57.629633,-0.14121576,-9.73604212,-0.76884136,0.005235988,-0.004886922,-0.038048178,0.1339,0.2939,0.3274,2017/08/23/12:24:57.642507,70.48266436,38.07825426,0.203214,190.81976637019017,10,0.0006331536503772907,0.00034206121325907295,1.1649602224968885,1.1649602224968885,0.32360006180469125,0.32360006180469125,0.32360006180469125,0.32360006180469125,0.0,-2.18000001756251,-0.014395082568807338,-0.07837322731906218,355.73079394383063
2017/08/23/12:24:57.849095,-0.113,0.162,0.024,-0.265,0.275,-0.03,2017/08/23/12:24:57.849018,-0.08629852,-9.72035148,-0.80022264,0.003141593,-0.003490659,-0.065275314,0.1346,0.2975,0.3265,2017/08/23/12:24:57.838554,70.55579968,38.0664469,0.219385,191.03915137019015,10,0.0006338106331297162,0.00034195514642472154,0.7110615163261194,0.7110615163261194,0.19751708786836647,0.19751708786836647,0.19751708786836647,0.19751708786836647,0.0,-3.7399999985912156,-0.00879699490316004,-0.08157213455657492,350.8289939269272
2017/08/23/12:24:58.061588,-0.164,0.181,0.044,-0.272,0.271,-0.027,2017/08/23/12:24:58.061478,0.0392266,-9.86156724,-0.81591328,0.006632251,-0.003839724,-0.062482787,0.1253,0.2957,0.3282,2017/08/23/12:24:58.042475,70.62772499,38.05474881,0.21246,191.25161137019015,10,0.0006344567462270931,0.000341850061174991,0.8792921698730178,0.8792921698730178,0.24424782496472716,0.24424782496472716,0.24424782496472716,0.24424782496472716,0.0,-3.5799999873148862,0.003998634046890928,-0.08317158817533128,350.7621765916665
2017/08/23/12:24:58.253802,-0.22,0.206,0.009,-0.274,0.266,-0.015,2017/08/23/12:24:58.255444,0.14121576,-9.86156724,-0.80022264,0.011170107,-0.00418879,-0.033510322,0.1221,0.2963,0.328,2017/08/23/12:24:58.242566,70.69916712,38.04132192,0.193966,191.44557737019014,10,0.0006350985188645346,0.0003417294459216673,1.08500440552101,1.08500440552101,0.301390112644725,0.301390112644725,0.301390112644725,0.301390112644725,0.0,-1.920000020724392,0.014395082568807338,-0.08157213455657492,349.3559492695127
2017/08/23/12:24:58.457469,-0.142,0.127,0.02,-0.28,0.252,0.0,2017/08/23/12:24:58.458404,0.17259704,-9.83018596,-0.79237732,0.013962634,-0.003141593,0.00418879,0.1248,0.2992,0.3261,2017/08/23/12:24:58.474450,70.78680048,38.02634173,0.20296,191.64853737019013,10,0.0006358857391304348,0.00034159487720086237,0.6858259837597289,0.6858259837597289,0.19050721771103582,0.19050721771103582,0.19050721771103582,0.19050721771103582,0.0,0.23999998826660413,0.01759398980632008,-0.08077240774719674,350.2995264508705
2017/08/23/12:24:58.655942,-0.179,0.119,0.003,-0.277,0.236,0.014,2017/08/23/12:24:58.653502,0.18044236,-9.90079384,-0.76884136,0.017104227,-0.00418879,0.041538836,0.1253,0.2997,0.3249,2017/08/23/12:24:58.666533,70.8572256,38.01015168,0.195098,191.84363537019013,10,0.0006365183758533957,0.00034144944017247574,0.7738074179018963,0.7738074179018963,0.21494650497274898,0.21494650497274898,0.21494650497274898,0.21494650497274898,0.0,2.3799999886860865,0.018393716615698264,-0.07837322731906218,347.0532067049891
2017/08/23/12:24:58.853024,-0.218,0.199,0.011,-0.27,0.227,0.026,2017/08/23/12:24:58.856715,0.02353596,-9.90079384,-0.7453054,0.01850049,-0.003839724,0.055850536,0.129,0.3007,0.3239,2017/08/23/12:24:58.862508,70.92512989,37.99332108,0.203213,192.04684837019013,10,0.0006371283676787639,0.0003412982490118577,1.062609994306472,1.062609994306472,0.29516944286290886,0.29516944286290886,0.29516944286290886,0.29516944286290886,0.0,3.199999996343467,0.0023991804281345568,-0.07597404689092763,346.07934001212686
